Price 10^3 TMT,Brands,Models,Year,Place,Pubtime
30.0,Opel,Vectra,1991,Байрамали,1753463425.950478
25.0,Nissan,Cefiro,1995,Мары,1753463425.950478
230.0,Toyota,Avalon,2009,Балканабат,1753463425.950478
28.0,BMW,325,1992,Каракумский этрап,1753463425.950478
78.0,Toyota,Corolla,2002,Ашхабад,1753463425.950478
100.0,Toyota,Corolla,2003,Гызыларбат,1753463425.950478
210.0,Hyundai,Kona,2019,Ашхабад,1753463425.950478
165.0,Toyota,Camry,2000,Дашогуз,1753463425.950478
50.0,Toyota,Corona,1994,Койтендаг,1753463425.950478
32.0,Toyota,Corolla,1993,Чарджоу,1753463425.950478
88.0,Toyota,Camry,1993,Сакарчага,1753463425.950478
170.0,Toyota,Avalon,2001,Кака,1753463425.950478
30.0,Opel,Vectra,1992,Балканабат,1753463425.950478
13.0,Lada,2106,1988,Гороглы (Тагта),1753463425.950478
80.0,Kia,Sedona,2002,етр. Туркменбаши,1753463425.950478
25.0,Toyota,Mark,1993,Магданлы,1753463425.950478
136.0,Toyota,Corolla,2010,Серхетабат (Кушка),1753463425.950478
180.0,Lexus,ES,2008,Дашогуз,1753463425.950478
13.0,Iž,Planeta,2023,Джебел,1753463425.950478
835.0,Toyota,Land,2020,Балканабат,1753463425.950478
140.0,Ford,Mondeo,2013,Ашхабад,1753463425.950478
300.0,Toyota,Avalon,2012,Теджен,1753463425.950478
305.0,Renault,Twingo,2020,Ашхабад,1753463425.950478
70.0,Nissan,Maxima,1997,Бахарден,1753463425.950478
29.0,Opel,Vectra,1991,Шабатский этрап,1753463425.950478
296.0,Hyundai,Santa,2020,Ашхабад,1753463425.950478
160.0,Gaz,Gazel,2015,Гурбансолтан Едже,1753463425.950478
180.0,Toyota,Corolla,2012,Ашхабад,1753463425.950478
16.0,Lada,2106,1989,Гороглы (Тагта),1753463425.950478
120.0,Nissan,Pathfinder,2001,Болдумсаз,1753463425.950478
305.0,Toyota,Camry,2019,Ашхабад,1753463425.950478
45.0,Renault,Megane,2005,Ак-Бугдайский этрап,1753463425.950478
45.0,Opel,Vectra,1991,Балканабат,1753463425.950478
480.0,Toyota,Highlander,2017,Мары,1753463425.950478
245.0,Toyota,Corolla,2022,Ашхабад,1753463425.950478
142.0,Toyota,Camry,2008,Ашхабад,1753463425.950478
45.0,Opel,Vectra,2000,Дашогуз,1753463425.950478
18.0,Fekon,FK150-8G,2025,етр. Туркменбаши,1753463425.950478
130.0,Toyota,Corolla,2009,Ашхабад,1753463425.950478
35.0,Opel,Astra,1992,Дашогуз,1753463425.950478
50.0,Daewoo,Matiz,2005,Туркменабат,1753463425.950478
38.0,Opel,Vectra,2002,Мары,1753463425.950478
185.0,Hyundai,Elantra,2020,Ашхабад,1753463425.950478
35.0,Daewoo,Matiz,2004,Дашогуз,1753463425.950478
40.0,Opel,Astra,1993,Гызыларбат,1753463425.950478
30.0,Opel,Vectra,1991,Шабатский этрап,1753463425.950478
8.0,Mercedes-Benz,230E,1988,Мары,1753463425.950478
125.0,Toyota,Corolla,2005,Ашхабад,1753463425.950478
26.0,Lada,21099,2000,Керки,1753463425.950478
16.0,Fekon,FK200-14G,2014,Ак-Бугдайский этрап,1753463425.950478
7.0,Fekon,FK150-8G,2024,Серхетабат (Кушка),1753463425.950478
255.0,Toyota,Hilux,2008,Ашхабад,1753463425.950478
27.0,Lada,2107,2009,Гёкдепе,1753463425.950478
17.0,Opel,Vectra,1991,Керки,1753463425.950478
39.0,Opel,Vectra,1995,Дашогуз,1753463425.950478
130.0,Toyota,Camry,2003,Балканабат,1753463425.950478
15.0,Fekon,FK200-14G,2014,Бахарден,1753463425.950478
240.0,Lexus,ES,2009,Ашхабад,1753463425.950478
400.0,Ford,Explorer,2018,Ашхабад,1753463425.950478
17.0,Lada,Niva,1995,Гёкдепе,1753463425.950478
80.0,Opel,Astra,2001,Ашхабад,1753463425.950478
30.0,Toyota,Windom,1994,Гарабекевюл,1753463425.950478
190.0,Toyota,Camry,2010,Туркменабат,1753463425.950478
290.0,Toyota,Land,2004,Дашогуз,1753463425.950478
290.0,Toyota,Avalon,2014,Ашхабад,1753463425.950478
38.0,BMW,7,1991,Кака,1753463425.950478
345.0,Toyota,Avalon,2015,Ашхабад,1753463425.950478
80.0,Mitsubishi,Pajero,1994,Балканабат,1753463425.950478
145.0,Renault,Trafic,2014,Ашхабад,1753463425.950478
205.0,Lexus,RX,2001,Туркменабат,1753463425.950478
90.0,BMW,528,1997,Балканабат,1753463425.950478
525.0,Toyota,Highlander,2021,Балканабат,1753463425.950478
225.0,Hyundai,Elantra,2019,Ашхабад,1753459825.950478
20.0,Opel,Vectra,1990,Мургап,1753459825.950478
475.0,Toyota,Land,2013,Туркменабат,1753459825.950478
50.0,Toyota,Vista,1993,Мургап,1753459825.950478
15.0,Москвич,412,1991,Шабатский этрап,1753459825.950478
30.0,Mitsubishi,Pajero,1992,Сакарчага,1753459825.950478
22.0,Fekon,FK150-8G,2025,етр. Туркменбаши,1753459825.950478
245.0,Toyota,Camry,2015,Ашхабад,1753459825.950478
15.0,Lada,2106,1995,Гёкдепе,1753459825.950478
50.0,Infiniti,G,1996,Мары,1753459825.950478
269.0,Hyundai,Elantra,2020,Ашхабад,1753459825.950478
5.0,Ural,5557,1987,Бахарден,1753459825.950478
218.0,Toyota,Corolla,2021,Ашхабад,1753459825.950478
255.0,Hyundai,Tucson,2020,Ашхабад,1753459825.950478
150.0,Nissan,Sentra,2016,Туркменбаши,1753459825.950478
50.0,Mitsubishi,Pajero,1996,Мары,1753459825.950478
100.0,BMW,E39,2002,Ашхабад,1753459825.950478
160.0,Nissan,Maxima,2010,Ашхабад,1753459825.950478
130.0,Toyota,4Runner,2000,Сакарчага,1753459825.950478
190.0,Hyundai,Sonata,2019,Анев,1753459825.950478
30.0,Toyota,Hiace,2000,Туркменабат,1753459825.950478
93.0,Toyota,Avalon,1995,Бабадайхан,1753459825.950478
200.0,Hyundai,Accent,2021,Ашхабад,1753459825.950478
202.0,Hyundai,Sonata,2019,Ашхабад,1753459825.950478
350.0,Toyota,Camry,2018,Ашхабад,1753459825.950478
75.0,Toyota,Corolla,2004,Ашхабад,1753459825.950478
30.0,UAZ,469,1980,Керки,1753459825.950478
170.0,Toyota,Sienna,2004,Ашхабад,1753459825.950478
110.0,Forland,H2,2012,Туркменбаши,1753459825.950478
650.0,Lexus,RX,2020,Ашхабад,1753459825.950478
286.0,Hyundai,Santa,2015,Ашхабад,1753459825.950478
390.0,Jetour,X70,2022,Ашхабад,1753459825.950478
375.0,Toyota,Tacoma,2019,Дашогуз,1753459825.950478
526.5,Toyota,Tacoma,2018,Ашхабад,1753459825.950478
819.0,BMW,X6,2015,Ашхабад,1753459825.950478
35.0,Toyota,Hiace,1986,Байрамали,1753459825.950478
55.0,BMW,E46,1999,Ашхабад,1753459825.950478
4.0,Iž,Planeta,1987,етр. Туркменбаши,1753459825.950478
260.0,Toyota,Innova,2020,Туркменабат,1753459825.950478
325.0,Toyota,Highlander,2012,Туркменабат,1753459825.950478
65.0,Gaz,53,1992,Туркменабат,1753459825.950478
60.0,BMW,525,1992,Фарап,1753459825.950478
13.0,Lada,2106,1999,Гороглы (Тагта),1753459825.950478
700.0,Toyota,Highlander,2022,Губадаг,1753459825.950478
600.0,Toyota,Sienna,2022,Губадаг,1753459825.950478
24.0,Opel,Vectra,1989,Туркменабат,1753459825.950478
80.0,Opel,Astra,2003,Гороглы (Тагта),1753459825.950478
8.0,Lada,2103,1980,Ак-Бугдайский этрап,1753459825.950478
50.0,BMW,540,1993,Кака,1753459825.950478
220.0,Nissan,Rogue,2020,Ашхабад,1753459825.950478
300.0,Kia,Forte,2023,Ашхабад,1753459825.950478
196.0,Toyota,Camry,2012,Мары,1753459825.950478
35.0,Opel,Astra,1992,Ёлётен,1753459825.950478
30.0,Opel,Vectra,1993,Дашогуз,1753459825.950478
10.0,Fekon,FK150-8G,2025,Бахарден,1753459825.950478
76.0,Ford,Figo,2012,Ашхабад,1753459825.950478
280.0,Toyota,Rush,2020,Ашхабад,1753459825.950478
28.0,Opel,Vectra,1990,Бахарден,1753459825.950478
495.0,Toyota,Highlander,2020,Туркменабат,1753459825.950478
40.0,Opel,Zafira,2000,Бабадайхан,1753459825.950478
25.0,BMW,740,1995,Ашхабад,1753459825.950478
48.0,Daewoo,Tacuma,2002,Балканабат,1753459825.950478
340.0,Honda,Odyssey,2018,Мары,1753459825.950478
469.0,Toyota,Venza,2021,Туркменабат,1753459825.950478
15.0,Lada,2107,2000,Огуз хан,1753459825.950478
305.0,Hyundai,Genesis,2015,Ашхабад,1753459825.950478
27.0,Opel,Vectra,1992,Мары,1753459825.950478
335.0,Lexus,RX,2011,Туркменабат,1753459825.950478
230.0,Toyota,Camry,2012,Ашхабад,1753459825.950478
30.0,Opel,Vectra,1989,Акдепе,1753459825.950478
13.0,Fekon,FK150-8G,2022,Бахарден,1753459825.950478
150.0,Toyota,Corolla,2009,Ашхабад,1753459825.950478
15.0,Daewoo,Tico,1997,Дашогуз,1753459825.950478
60.0,Daewoo,Lanos,2003,Болдумсаз,1753459825.950478
200.0,Opel,Astra,1992,Дашогуз,1753459825.950478
610.0,Lexus,ES,2021,Мары,1753459825.950478
235.0,Toyota,Corolla,2022,Теджен,1753459825.950478
38.0,Daewoo,Kalos,2004,Гурбансолтан Едже,1753459825.950478
320.0,Toyota,Camry,2018,Ашхабад,1753459825.950478
150.0,BMW,528,1999,Мары,1753459825.950478
33.0,Opel,Vectra,1992,Ашхабад,1753459825.950478
26.0,Fekon,FK200-14G,2016,Гызыларбат,1753459825.950478
350.0,Toyota,Sienna,2015,Мары,1753459825.950478
145.0,Toyota,Camry,2008,Керки,1753459825.950478
75.0,Gaz,Gazel,1998,Сакарчага,1753459825.950478
620.0,Toyota,Land,2014,Ашхабад,1753247425.950478
135.0,Toyota,Camry,2008,Теджен,1753459825.950478
35.0,Hyundai,Elantra,2000,Бахарден,1753459825.950478
60.0,Daewoo,Leganza,1998,Ашхабад,1753459825.950478
890.0,Hyundai,Staria,2024,Ашхабад,1753247425.950478
72.0,Mercedes-Benz,E320,1996,Балканабат,1753459825.950478
210.0,Hyundai,Elantra,2019,Ашхабад,1753459825.950478
460.0,Toyota,Camry,2020,Ашхабад,1753459825.950478
35.0,Lada,2106,2000,Байрамали,1753459825.950478
25.0,Opel,Astra,1994,Туркменабат,1753459825.950478
140.0,Toyota,Camry,2008,Туркменабат,1753459825.950478
395.0,Toyota,Sienna,2015,Ашхабад,1753459825.950478
158.0,Toyota,Avalon,2001,Бабадайхан,1753459825.950478
6.0,Fekon,FK150-8G,2022,етр. Туркменбаши,1753459825.950478
450.0,Toyota,Highlander,2018,Балканабат,1753459825.950478
70.0,Toyota,Echo,2003,Анев,1753459825.950478
70.0,Toyota,Echo,2003,Анев,1753459825.950478
150.0,Forland,H3,2014,Теджен,1753459825.950478
52.0,Opel,Astra,1998,Дашогуз,1753459825.950478
145.0,Toyota,Camry,1998,Байрамали,1753459825.950478
235.0,Toyota,Camry,2005,Балканабат,1753459825.950478
180.0,Toyota,Camry,2014,Байрамали,1753459825.950478
200.0,Gaz,Gazel,2015,Ашхабад,1753459825.950478
135.0,Toyota,Camry,2004,Ашхабад,1753459825.950478
150.0,Toyota,Corolla,2012,Фарап,1753459825.950478
12.0,Jawa,300,2022,Тагтабазар,1753459825.950478
18.5,Fekon,FK150-8G,2025,етр. Туркменбаши,1753459825.950478
200.0,Hyundai,Sonata,2017,Тагтабазар,1753459825.950478
85.0,Toyota,Camry,1996,Ходжамбаз,1753459825.950478
235.0,Toyota,Corolla,2018,Ашхабад,1753459825.950478
130.0,BMW,530,2002,Ашхабад,1753459825.950478
500.0,Lexus,ES,2019,Мары,1753459825.950478
30.0,Opel,Astra,1998,Болдумсаз,1753459825.950478
220.0,Hyundai,Azera,2015,Ашхабад,1753459825.950478
24.0,Opel,Vectra,1992,Мары,1753459825.950478
150.0,Hyundai,Accent,2014,Ашхабад,1753459825.950478
60.0,Gaz,Gazel,1995,Туркменабат,1753459825.950478
130.0,BMW,525,2002,Байрамали,1753459825.950478
175.0,Toyota,Corolla,2011,Ашхабад,1753459825.950478
75.0,Mercedes-Benz,S-Class,1993,Кака,1753459825.950478
490.0,Lexus,ES,2019,Мары,1753459825.950478
160.0,Toyota,Camry,2010,Мары,1753459825.950478
30.0,Opel,Vectra,1991,Туркменгала,1753459825.950478
75.0,Toyota,Previa,1996,Фарап,1753459825.950478
56.0,Gaz,Gazel,1998,Балканабат,1753459825.950478
170.0,Toyota,Avalon,2002,Туркменабат,1753459825.950478
200.0,BMW,320,2011,Туркменабат,1753459825.950478
30.0,Opel,Vectra,1994,Туркменабат,1753459825.950478
15.0,Lada,21099,2000,Каракумский этрап,1753459825.950478
36.0,Opel,Vectra,1993,Бахарден,1753459825.950478
50.0,Nissan,Cefiro,1997,Мары,1753459825.950478
150.0,Forland,H2,2015,Мары,1753459825.950478
5.0,Fekon,FK150-8G,2020,Кёнеургенч,1753459825.950478
220.0,Lexus,RX,2003,Мары,1753459825.950478
145.0,Mercedes-Benz,E350,2006,Ашхабад,1753459825.950478
200.0,Lexus,ES,2004,Халач,1753459825.950478
220.0,Toyota,Camry,2006,Ашхабад,1753459825.950478
38.0,Opel,Vectra,1992,Балканабат,1753459825.950478
570.0,Mitsubishi,Pajero,2020,Мары,1753459825.950478
15.0,Lada,2107,1990,Гызыларбат,1753459825.950478
97.0,Toyota,Corolla,2004,Берекет,1753459825.950478
245.0,Toyota,Camry,2017,Мары,1753459825.950478
310.0,Toyota,Camry,2023,Мары,1753459825.950478
450.0,Toyota,Land,2011,Достлук,1753459825.950478
270.0,Toyota,Avalon,2011,Анев,1753459825.950478
20.0,Opel,Vectra,1991,Мары,1753459825.950478
320.0,Nissan,Urvan,2016,Мары,1753459825.950478
195.0,Lexus,RX,2004,Халач,1753459825.950478
40.0,Toyota,Corolla,1992,Керки,1753459825.950478
52.0,Toyota,Corolla,1994,Дашогуз,1753459825.950478
90.0,Toyota,Camry,1994,Мары,1753459825.950478
95.0,Citroen,C-Elysee,2013,Ашхабад,1753459825.950478
30.0,Opel,Vectra,1995,Дашогуз,1753459825.950478
11.0,Fekon,FK200-14G,2025,Акдепе,1753459825.950478
60.0,Kia,Sorento,2004,Туркменбаши,1753459825.950478
130.0,Nissan,Pathfinder,2002,Ашхабад,1753459825.950478
11.0,Fekon,FK200-14G,2025,Акдепе,1753459825.950478
60.0,Kia,Sorento,2004,Туркменбаши,1753459825.950478
130.0,Nissan,Pathfinder,2002,Ашхабад,1753459825.950478
158.0,Toyota,Corolla,2010,Ашхабад,1753459825.950478
10.0,Fekon,FK200-14G,2022,Мары,1753459825.950478
200.0,BMW,F10,2010,Ашхабад,1753459825.950478
33.0,Opel,Vectra,1993,Фарап,1753459825.950478
10.0,Fekon,FK150-8G,2000,Керки,1753459825.950478
200.0,Lexus,RX,2001,Туркменабат,1753459825.950478
590.0,Lexus,ES,2021,Ашхабад,1753459825.950478
22.0,BMW,535,1992,Шабатский этрап,1753459825.950478
57.0,Opel,Astra,1999,Мары,1753459825.950478
43.0,Opel,Vectra,1998,Бахарден,1753459825.950478
285.0,Toyota,Avalon,2011,Туркменабат,1753459825.950478
470.0,Toyota,Highlander,2020,Мары,1753459825.950478
19.0,Lada,2106,1989,Туркменбаши,1753459825.950478
22.0,Opel,Vectra,1991,Туркменбаши,1753459825.950478
13.0,Waz,2106,1999,Гороглы (Тагта),1753459825.950478
210.0,Lexus,RX,2004,Балканабат,1753459825.950478
30.0,Daewoo,Matiz,2000,Дашогуз,1753459825.950478
254.5,Hyundai,Sonata,2020,Ашхабад,1753459825.950478
310.0,Mercedes-Benz,E350,2010,Балканабат,1753459825.950478
100.0,Hyundai,Santa,2004,Ашхабад,1753459825.950478
500.0,Toyota,Avalon,2021,Туркменабат,1753459825.950478
12.0,Lada,2107,1993,Мары,1753459825.950478
25.0,Opel,Omega,1996,Ашхабад,1753459825.950478
175.0,BMW,525,2008,Гёкдепе,1753459825.950478
90.0,Opel,Astra,2005,Губадаг,1753459825.950478
55.0,Opel,Vectra,1995,Мары,1753459825.950478
70.0,Infiniti,I30,2000,Ашхабад,1753459825.950478
22.0,BMW,3,1991,Туркменабат,1753459825.950478
225.0,Kia,Soul,2020,Ашхабад,1753459825.950478
296.4,Toyota,Camry,2021,Ашхабад,1753459825.950478
320.0,Toyota,Camry,2021,Балканабат,1753459825.950478
260.0,Toyota,Camry,2015,Мары,1753459825.950478
13.0,Lada,2107,2001,Берекет,1753459825.950478
52.0,Toyota,Corona,1992,Аркадаг,1753459825.950478
168.0,Hyundai,Sonata,2017,Ашхабад,1753459825.950478
70.0,Lexus,ES,1993,Мары,1753459825.950478
55.0,Peugeot,206,1998,Ашхабад,1753459825.950478
25.0,Opel,Vectra,1989,Гороглы (Тагта),1753459825.950478
9.0,Lada,2106,1993,Мары,1753459825.950478
32.0,Toyota,Corona,1993,Теджен,1753459825.950478
40.0,Opel,Vectra,1991,Кёнеургенч,1753459825.950478
430.0,Toyota,Highlander,2016,Мары,1753459825.950478
26.0,Hyundai,Sonata,1994,Туркменабат,1753459825.950478
295.0,Toyota,Camry,2017,Ашхабад,1753459825.950478
570.0,Toyota,Avalon,2021,Гумдаг,1753459825.950478
210.0,Toyota,Camry,2011,Губадаг,1753459825.950478
42.0,Opel,Astra,1993,Мары,1753459825.950478
65.0,Daewoo,Nexia,2011,Ашхабад,1753459825.950478
645.0,Toyota,Highlander,2019,Ашхабад,1753459825.950478
165.0,Toyota,Camry,2005,Керки,1753459825.950478
42.0,Opel,Omega,1996,Дашогуз,1753459825.950478
784.0,Lexus,ES,2021,Ашхабад,1753459825.950478
2243.0,Lexus,GX,2024,Ашхабад,1753459825.950478
1075.0,Volkswagen,Touareg,2020,Ашхабад,1753459825.950478
120.0,Toyota,Dyna,1998,Фарап,1753459825.950478
980.0,Lexus,RX,2023,Ашхабад,1753459825.950478
487.0,Toyota,Hiace,2025,Ашхабад,1753459825.950478
1035.0,Lexus,ES,2023,Ашхабад,1753459825.950478
666.0,Lexus,ES,2020,Ашхабад,1753459825.950478
2185.0,BMW,X7,2024,Ашхабад,1753459825.950478
200.0,Mitsubishi,Pajero,2010,Туркменабат,1753459825.950478
2145.0,BMW,X6,2024,Ашхабад,1753459825.950478
82.0,Opel,Astra,2000,Дашогуз,1753459825.950478
230.0,Toyota,Fortuner,2009,Туркменабат,1753459825.950478
26.0,Nissan,Cefiro,1996,Огуз хан,1753459825.950478
50.0,Jeep,Grand,1998,Керки,1753459825.950478
165.0,Toyota,Corolla,2009,Гёкдепе,1753459825.950478
45.0,BMW,528,1992,Мары,1753459825.950478
165.0,Hyundai,Elantra,2016,Ашхабад,1753459825.950478
230.0,Toyota,Camry,2012,Мары,1753459825.950478
197.0,Hyundai,Kona,2020,Ашхабад,1753459825.950478
11.0,Fekon,FK150-8G,2014,Бахарден,1753459825.950478
598.0,Toyota,Camry,2022,Ашхабад,1753459825.950478
110.0,Hyundai,Sonata,2010,Мары,1753459825.950478
35.0,Opel,Vectra,1990,Губадаг,1753459825.950478
2.0,Jawa,300,1994,Тагтабазар,1753459825.950478
120.0,Toyota,Camry,2000,Кёнеургенч,1753459825.950478
115.0,Nissan,Versa,2010,Теджен,1753459825.950478
100.0,Nissan,Pathfinder,1998,Балканабат,1753459825.950478
45.0,BMW,525,1992,Ашхабад,1753459825.950478
120.0,Forland,H3,1998,Фарап,1753459825.950478
88.0,Opel,Astra,2001,Дашогуз,1753459825.950478
470.0,Toyota,Camry,2020,Мары,1753459825.950478
540.0,Toyota,Sienna,2021,Туркменбаши,1753459825.950478
12.0,Opel,Astra,1993,Бахарден,1753459825.950478
16.0,Fekon,FK200-14G,2025,Бахарден,1753459825.950478
26.0,Opel,Vectra,1989,Мары,1753459825.950478
20.0,Tofaş,Dogan,1996,Ашхабад,1753459825.950478
42.0,Opel,Vectra,1998,Чарджоу,1753459825.950478
170.0,Toyota,Camry,2002,Койтендаг,1753459825.950478
150.0,Toyota,Camry,2000,Гороглы (Тагта),1753459825.950478
65.0,Opel,Vectra,1999,Ашхабад,1753459825.950478
180.0,Gaz,Gazel,2008,Гёкдепе,1753459825.950478
375.0,Toyota,Camry,2017,Ашхабад,1753459825.950478
225.0,Toyota,Camry,2011,Ашхабад,1753459825.950478
325.0,Kia,Optima,2020,Ашхабад,1753459825.950478
365.0,Mercedes-Benz,ML350,2011,Ашхабад,1753459825.950478
440.0,Toyota,Highlander,2019,Ашхабад,1753420225.950478
45.0,Opel,Vectra,1998,Дашогуз,1753459825.950478
18.0,Lada,2106,1986,Байрамали,1753459825.950478
520.0,Mercedes-Benz,E350,2014,Ашхабад,1753459825.950478
111.111,Hyundai,Elantra,2000,Ашхабад,1753459825.950478
280.0,Hyundai,Sonata,2020,Мары,1753459825.950478
58.0,Opel,Vectra,1999,Фарап,1753459825.950478
120.0,Mitsubishi,Canter,1997,Мары,1753459825.950478
170.0,Toyota,Corolla,2013,Серахс,1753459825.950478
627.0,Toyota,Camry,2023,Ашхабад,1753459825.950478
490.0,Toyota,Hiace,2025,Ашхабад,1753459825.950478
150.0,Toyota,Corolla,2008,Ашхабад,1753459825.950478
50.0,Volkswagen,Golf,1994,Туркменабат,1753459825.950478
142.0,Toyota,Camry,2000,Дашогуз,1753459825.950478
180.0,Gaz,Gazel,2015,Ашхабад,1753459825.950478
75.0,Toyota,Corona,1995,Гызыларбат,1753459825.950478
155.0,Toyota,Corolla,2011,Гёкдепе,1753459825.950478
55.0,Toyota,Camry,1992,Гурбансолтан Едже,1753459825.950478
160.0,Toyota,Camry,2004,Дашогуз,1753459825.950478
187.0,Toyota,Corolla,2014,Гёкдепе,1753459825.950478
190.0,Toyota,Camry,2012,Ашхабад,1753459825.950478
35.0,Opel,Vectra,1991,Мары,1753459825.950478
110.0,BMW,530,2000,Дашогуз,1753459825.950478
394.0,Ford,Explorer,2018,Ашхабад,1753459825.950478
560.0,Toyota,Highlander,2021,Мары,1753456225.950478
510.0,Lexus,ES,2019,Ашхабад,1753456225.950478
195.0,Toyota,Corolla,2016,Ашхабад,1753456225.950478
50.0,Hyundai,Sonata,2000,Туркменабат,1753456225.950478
530.0,Toyota,Highlander,2021,Туркменабат,1753456225.950478
11.0,Fekon,FK150-8G,2022,Ходжамбаз,1753456225.950478
130.0,Mercedes-Benz,E350,2006,Ашхабад,1753456225.950478
117.0,BMW,E39,2001,Балканабат,1753456225.950478
15.0,Lada,2115,2002,Туркменабат,1753456225.950478
110.0,BMW,E39,2003,Гызыларбат,1753456225.950478
16.0,UAZ,469,1999,Серахс,1753456225.950478
90.0,Mercedes-Benz,E320,2003,Туркменабат,1753456225.950478
280.0,Toyota,Camry,2018,Ашхабад,1753456225.950478
550.0,Nissan,Pathfinder,2022,Ашхабад,1753456225.950478
280.0,Kia,Cadenza,2017,Ашхабад,1753456225.950478
123.0,Nissan,Tiida,2006,Ашхабад,1753456225.950478
310.0,Hyundai,Elantra,2025,Ашхабад,1753456225.950478
180.0,Hyundai,Elantra,2013,Ашхабад,1753456225.950478
240.0,Volkswagen,Passat,2017,Ашхабад,1753456225.950478
175.0,Toyota,Corolla,2011,Ашхабад,1753456225.950478
180.0,Toyota,Camry,2010,Теджен,1753456225.950478
75.0,Toyota,Camry,1994,Сакар,1753456225.950478
29.0,Lada,2106,1990,Берекет,1753456225.950478
37.0,Opel,Astra,1996,Мары,1753456225.950478
34.0,Toyota,Cresta,1992,Балканабат,1753456225.950478
30.0,Opel,Vectra,1991,Этрек,1753456225.950478
55.555,Gaz,Gazel,2008,Ашхабад,1753456225.950478
150.0,Toyota,Corolla,2011,Гёкдепе,1753456225.950478
38.0,Opel,Vectra,1995,Байрамали,1753456225.950478
30.0,Lada,Niva,2000,Кака,1753456225.950478
46.0,Opel,Vectra,1992,Мары,1753456225.950478
53.0,MTZ,T-28,1985,Кака,1753456225.950478
22.0,Lada,2106,1987,Туркменабат,1753456225.950478
13.0,Lada,2106,1988,Мургап,1753456225.950478
35.0,Kia,Sephia,1998,Ашхабад,1753456225.950478
118.0,Toyota,Camry,1998,Мары,1753456225.950478
40.0,UAZ,452,1981,Акдепе,1753456225.950478
12.0,Lada,2107,1990,Гурбансолтан Едже,1753456225.950478
260.0,Toyota,Avalon,2004,Мары,1753456225.950478
180.0,Toyota,Camry,2007,Ашхабад,1753456225.950478
33.0,Lada,2115,2012,Векильбазар,1753456225.950478
30.0,Lada,2107,2002,Балканабат,1753456225.950478
36.0,Mitsubishi,Lancer,2001,Дашогуз,1753456225.950478
115.0,Toyota,Corolla,2002,Ашхабад,1753456225.950478
15.0,Fekon,FK200-14G,2025,Этрек,1753456225.950478
17.0,Fekon,FK200-14G,2015,Джебел,1753456225.950478
318.0,Mercedes-Benz,E350,2009,Ашхабад,1753456225.950478
120.0,Toyota,Camry,1997,Кёнеургенч,1753456225.950478
15.0,Opel,Vectra,1991,Мары,1753456225.950478
26.0,Fekon,FK200-14G,2025,Бабадайхан,1753456225.950478
7.0,Fekon,FK150-8G,2023,Джебел,1753456225.950478
248.0,Mitsubishi,Outlander,2019,Ашхабад,1753456225.950478
20.0,Hyundai,Sonata,1995,Газаджак,1753456225.950478
8.0,Iž,Planeta,2022,Мургап,1753456225.950478
310.0,Toyota,Camry,2020,Ашхабад,1753456225.950478
520.0,Toyota,Sienna,2017,Ашхабад,1753456225.950478
22.0,Lada,2106,1989,Сакарчага,1753456225.950478
370.0,Toyota,Aurion,2013,Бахарден,1753456225.950478
41.0,Opel,Astra,1994,Гёкдепе,1753456225.950478
70.0,Mitsubishi,L200,1998,Дашогуз,1753456225.950478
80.0,Forland,H3,2008,Мары,1753456225.950478
5.0,Fekon,FK150-8G,2022,Сакарчага,1753456225.950478
220.0,Toyota,Camry,2013,Кака,1753456225.950478
50.0,Hyundai,Azera,2005,Балканабат,1753456225.950478
16.0,Lada,2110,2001,Байрамали,1753456225.950478
160.0,Toyota,4Runner,2002,Мургап,1753456225.950478
14.0,Lada,2106,1986,Сакар,1753456225.950478
75.0,Toyota,Camry,1992,Халач,1753456225.950478
90.0,Gaz,Gazel,2005,Махтумкули,1753456225.950478
100.0,BMW,528,1998,Кака,1753456225.950478
535.0,Lexus,ES,2021,Ашхабад,1753456225.950478
8.0,Fekon,FK200-14G,2022,Балканабат,1753456225.950478
350.0,BMW,F10,2012,Туркменабат,1753456225.950478
400.0,Toyota,Sienna,2017,Туркменабат,1753456225.950478
52.0,Toyota,Mark,1995,Мары,1753456225.950478
50.0,Nissan,Cefiro,1996,Чарджоу,1753456225.950478
260.0,Hyundai,Elantra,2020,Ашхабад,1753456225.950478
120.0,Toyota,Avalon,1998,Мары,1753456225.950478
15.0,Nissan,Primera,1999,Мургап,1753456225.950478
120.0,Toyota,Avalon,1997,Мары,1753456225.950478
225.0,Toyota,Corolla,2018,Губадаг,1753456225.950478
175.0,BMW,E60,2006,Ашхабад,1753456225.950478
39.0,Opel,Astra,1995,Дашогуз,1753456225.950478
135.0,BMW,525,2004,Туркменабат,1753456225.950478
230.0,Toyota,Camry,2011,Тагтабазар,1753456225.950478
420.0,Lexus,ES,2017,Ашхабад,1753456225.950478
22.0,Toyota,Marino,1993,Туркменабат,1753456225.950478
110.0,Nissan,Pathfinder,2025,Анев,1753456225.950478
65.0,Toyota,Camry,1993,Сакарчага,1753456225.950478
70.0,Opel,Zafira,2000,Шабатский этрап,1753456225.950478
173.0,Lexus,RX,2000,Халач,1753456225.950478
102.0,Toyota,Camry,1998,Кёнеургенч,1753456225.950478
7.0,Iž,Planeta,2008,Гарабекевюл,1753456225.950478
6.0,Jawa,Perak,2008,Гарабекевюл,1753456225.950478
335.0,Kia,K5,2021,Байрамали,1753456225.950478
